,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",508,"12,499",4.1%
2,京都,"1,796","44,728",4.0%
3,"大阪
※3※5","10,950","195,213",5.6%
4,"※3※4※5
兵庫","2,822","59,199",4.8%
5,"奈良
※5",583,"21,662",2.7%
6,和歌山,242,"9,473",2.6%
7,"鳥取
※3",36,"5,510",0.7%
8,"島根
※5",140,"5,875",2.4%
9,"岡山
※4",161,"8,654",1.9%
10,"広島
※3",612,"21,623",2.8%
11,"山口
※4",206,"10,250",2.0%
12,"徳島
※3",149,"7,041",2.1%
13,"香川
※5",93,"11,253",0.8%
14,愛媛,115,"4,157",2.8%
15,高知,138,"3,519",3.9%
16,"※3※4※5
福岡","5,061","139,681",3.6%
17,"佐賀
※3",248,"6,231",4.0%
18,長崎,238,"19,379",1.2%
19,熊本,642,"17,067",3.8%
20,大分,158,"17,693",0.9%
21,宮崎,344,"8,649",4.0%
22,鹿児島,440,"19,852",2.2%
23,"沖縄
※3","2,656","42,120",6.3%
24,"長崎船
※2
その他",149,0,-
25,合計,"85,992","2,011,379",4.3%
