,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"5,880","113,037",5.2%
2,"青森
※3",280,"6,271",4.5%
3,"※3※4※5
岩手",86,"6,865",1.3%
4,"宮城
※3※5","1,027","16,829",6.1%
5,秋田,74,"3,152",2.3%
6,山形,100,"7,078",1.4%
7,"福島
※3",453,"36,109",1.3%
8,茨城,"1,071","15,243",7.0%
9,"栃木
※3※5",527,"48,922",1.1%
10,"群馬
※3※5",974,"33,422",2.9%
11,"埼玉
※4","7,122","212,609",3.3%
12,千葉,"6,003","148,372",4.0%
13,"東京
※1","35,722","686,965",5.2%
14,神奈川,"10,575","229,196",4.6%
15,"新潟
※3※5",273,"20,328",1.3%
16,"富山
※3※5",435,"15,674",2.8%
17,"石川
※3",830,"20,120",4.1%
18,"福井
※3",289,"12,776",2.3%
19,"山梨
※3",291,"12,727",2.3%
20,"⾧野
※3※5",525,"27,127",1.9%
21,"岐阜
※5",855,"30,444",2.8%
22,"静岡
※3※4",978,"50,183",1.9%
23,"※3※4※5
愛知","7,902","119,953",6.6%
24,"三重
※3",645,"17,127",3.8%
