,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",155,"4,005",3.9%
2,京都,657,"16,392",4.0%
3,"大阪
※３※６","3,188","62,724",5.1%
4,"兵庫
※３,４,6","1,014","23,551",4.3%
5,"奈良
※６",209,"7,978",2.6%
6,和歌山,130,"5,725",2.3%
7,"鳥取
※３",6,"2,356",0.3%
8,"島根
※６",28,"2,340",1.2%
9,岡山,64,"2,673",2.4%
10,"広島
※３",261,"10,937",2.4%
11,山口,50,"3,588",1.4%
12,"徳島
※３",16,"1,557",1.0%
13,"香川
※６",45,"4,354",1.0%
14,愛媛,87,"2,846",3.1%
15,高知,79,"2,196",3.6%
16,福岡,"1,432","22,157",6.5%
17,"佐賀
※３",67,"2,160",3.1%
18,長崎,53,"5,857",0.9%
19,熊本,100,"4,607",2.2%
20,大分,60,"6,180",1.0%
21,宮崎,73,"2,684",2.7%
22,鹿児島,216,"9,619",2.2%
23,"沖縄
※３",192,"6,342",3.0%
24,"長崎船
※２
その他",149,-,-
25,合計,"30,406","630,687",4.8%
