,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",546,"13,979",3.9%
2,京都,"2,003","52,073",3.8%
3,"大阪
※3※5","12,473","232,501",5.4%
4,"※3※4※5
兵庫","3,186","67,698",4.7%
5,"奈良
※5",635,"24,518",2.6%
6,和歌山,273,"10,380",2.6%
7,"鳥取
※3",38,"5,729",0.7%
8,"島根
※5",141,"6,212",2.3%
9,"岡山
※4",261,"10,217",2.6%
10,"広島
※3",658,"27,316",2.4%
11,"山口
※4",213,"11,901",1.8%
12,"徳島
※3",164,"7,448",2.2%
13,"香川
※5",101,"13,385",0.8%
14,愛媛,116,"4,353",2.7%
15,高知,144,"3,630",4.0%
16,"※3※4※5
福岡","5,207","162,761",3.2%
17,"佐賀
※3",254,"7,054",3.6%
18,⾧崎,244,"22,202",1.1%
19,熊本,786,"19,224",4.1%
20,大分,159,"20,662",0.8%
21,宮崎,367,"8,784",4.2%
22,鹿児島,468,"22,105",2.1%
23,"沖縄
※3","3,277","56,978",5.8%
24,"⾧崎船
※2
その他",149,0,-
25,合計,"98,453","2,406,080",4.1%
