,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",535,"13,549",3.9%
2,京都,"1,958","50,753",3.9%
3,"大阪
※3※5","11,880","221,805",5.4%
4,"※3※4※5
兵庫","3,056","65,340",4.7%
5,"奈良
※5",624,"23,806",2.6%
6,和歌山,268,"10,148",2.6%
7,"鳥取
※3",35,"5,578",0.6%
8,"島根
※5",140,"6,085",2.3%
9,"岡山
※4",194,"10,217",1.9%
10,"広島
※3",651,"26,568",2.5%
11,"山口
※4",213,"11,384",1.9%
12,"徳島
※3",164,"7,364",2.2%
13,"香川
※5",101,"12,904",0.8%
14,愛媛,116,"4,293",2.7%
15,高知,140,"3,603",3.9%
16,"※3※4※5
福岡","5,174","156,615",3.3%
17,"佐賀
※3",253,"6,890",3.7%
18,長崎,242,"21,431",1.1%
19,熊本,767,"18,924",4.1%
20,大分,159,"19,950",0.8%
21,宮崎,366,"8,741",4.2%
22,鹿児島,463,"21,698",2.1%
23,"沖縄
※3","3,094","51,072",6.1%
24,"長崎船
※2
その他",149,0,-
25,合計,"94,706","2,295,558",4.1%
