,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",808,"28,886",2.8%
2,京都,"2,736","68,469",4.0%
3,"大阪
※3※5","21,798","343,630",6.3%
4,"※3※4※5
兵庫","6,040","101,093",6.0%
5,"奈良
※5","1,264","35,104",3.6%
6,和歌山,485,"13,881",3.5%
7,"鳥取
※3※4",61,"17,971",0.3%
8,"島根
※5",152,"7,158",2.1%
9,"岡山
※4",634,"20,802",3.0%
10,"広島
※3",943,"35,884",2.6%
11,"山口
※4",406,"19,028",2.1%
12,"徳島
※3",184,"7,871",2.3%
13,"香川
※5",155,"17,876",0.9%
14,愛媛,339,"8,264",4.1%
15,高知,196,"3,919",5.0%
16,"※3※4※5
福岡","5,977","208,176",2.9%
17,"佐賀
※3",333,"10,295",3.2%
18,長崎,273,"27,929",1.0%
19,熊本,"1,063","24,757",4.3%
20,大分,360,"29,579",1.2%
21,宮崎,534,"10,314",5.2%
22,鹿児島,637,"28,192",2.3%
23,"沖縄
※3","4,494","75,018",6.0%
24,"長崎船
※2
その他",149,0,-
25,合計,"156,093","3,375,370",4.6%
