,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"8,718","150,003",5.8%
2,"青森
※3",295,"6,697",4.4%
3,"※3※4※5
岩手",194,"9,451",2.1%
4,"宮城
※3※5","1,202","18,866",6.4%
5,秋田,90,"3,668",2.5%
6,山形,135,"7,530",1.8%
7,"福島
※3",501,"40,014",1.3%
8,茨城,"1,561","16,741",9.3%
9,"栃木
※3※5",638,"54,416",1.2%
10,"群馬
※3※5","1,207","35,606",3.4%
11,"埼玉
※4","8,427","235,202",3.6%
12,千葉,"7,008","163,547",4.3%
13,"東京
※1","40,939","760,947",5.4%
14,神奈川,"12,559","254,992",4.9%
15,"新潟
※3※5",331,"22,272",1.5%
16,"富山
※3※5",459,"17,114",2.7%
17,"石川
※3",853,"21,967",3.9%
18,"福井
※3",316,"14,684",2.2%
19,"山梨
※3",338,"13,556",2.5%
20,"⾧野
※3※5",718,"31,328",2.3%
21,"岐阜
※5","1,072","33,776",3.2%
22,"静岡
※3※4","1,620","56,892",2.8%
23,"※3※4※5
愛知","10,112","135,512",7.5%
24,"三重
※3",858,"19,848",4.3%
