,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,593","35,118",4.5%
2,"青森
※３",33,"1,689",2.0%
3,"岩手
※３※６",8,"2,176",0.4%
4,"宮城
※３",184,"7,025",2.6%
5,秋田,38,"1,450",2.6%
6,山形,76,"2,995",2.5%
7,"福島
※３",102,"11,650",0.9%
8,茨城,443,"9,203",4.8%
9,"栃木
※３",269,"17,730",1.5%
10,"群馬
※３※６",270,"10,163",2.7%
11,埼玉,"3,113","87,459",3.6%
12,千葉,"2,355","43,083",5.5%
13,"東京
※１","17,069","250,545",6.8%
14,神奈川,"3,638","87,845",4.1%
15,"新潟
※３",129,"7,786",1.7%
16,"富山
※６",301,"6,591",4.6%
17,"石川
※３",425,"3,934",10.8%
18,"福井
※３",154,"5,799",2.7%
19,"山梨
※３",136,"8,444",1.6%
20,"⾧野
※３※６",145,"10,585",1.4%
21,"岐阜
※６",500,"14,869",3.4%
22,"静岡
※３、５",398,"18,540",2.1%
23,愛知,"3,454","37,041",9.3%
24,"三重
※３",268,"7,203",3.7%
