,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"8,869","151,817",5.8%
2,"青森
※3",299,"6,771",4.4%
3,"※3※4※5
岩手",204,"9,575",2.1%
4,"宮城
※3※5","1,211","18,905",6.4%
5,秋田,90,"3,674",2.4%
6,山形,138,"7,609",1.8%
7,"福島
※3",501,"40,155",1.2%
8,茨城,"1,611","16,949",9.5%
9,"栃木
※3※5",664,"54,964",1.2%
10,"群馬
※3※5","1,239","35,606",3.5%
11,"埼玉
※4","8,531","238,047",3.6%
12,千葉,"7,082","164,934",4.3%
13,"東京
※1","41,311","767,241",5.4%
14,神奈川,"12,716","256,331",5.0%
15,"新潟
※3※5",336,"22,350",1.5%
16,"富山
※3※5",459,"17,308",2.7%
17,"石川
※3",859,"22,322",3.8%
18,"福井
※3",319,"15,146",2.1%
19,"山梨
※3",344,"13,574",2.5%
20,"⾧野
※3※5",736,"31,976",2.3%
21,"岐阜
※5","1,093","40,312",2.7%
22,"静岡
※3※4","1,674","58,661",2.9%
23,"※3※4※5
愛知","10,112","143,080",7.1%
24,"三重
※3",865,"19,848",4.4%
