,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",515,"12,916",4.0%
2,京都,"1,851","46,473",4.0%
3,"大阪
※3※5","11,180","202,192",5.5%
4,"※3※4※5
兵庫","2,905","61,103",4.8%
5,"奈良
※5",600,"22,343",2.7%
6,和歌山,249,"9,755",2.6%
7,"鳥取
※3",36,"5,535",0.7%
8,"島根
※5",140,"5,932",2.4%
9,"岡山
※4",163,"8,654",1.9%
10,"広島
※3",642,"24,559",2.6%
11,"山口
※4",209,"10,670",2.0%
12,"徳島
※3",149,"7,096",2.1%
13,"香川
※5",94,"11,526",0.8%
14,愛媛,115,"4,189",2.7%
15,高知,139,"3,540",3.9%
16,"※3※4※5
福岡","5,105","144,216",3.5%
17,"佐賀
※3",248,"6,296",3.9%
18,長崎,241,"19,974",1.2%
19,熊本,690,"17,694",3.9%
20,大分,158,"18,143",0.9%
21,宮崎,344,"8,672",4.0%
22,鹿児島,456,"20,585",2.2%
23,"沖縄
※3","2,754","44,764",6.2%
24,"長崎船
※2
その他",149,0,-
25,合計,"88,609","2,091,588",4.2%
