,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,903","51,131",3.7%
2,"青森
※３",35,"2,258",1.6%
3,"岩手
※３※６",23,"3,844",0.6%
4,"宮城
※３",337,"9,237",3.6%
5,秋田,51,"1,964",2.6%
6,山形,78,"5,019",1.6%
7,"福島
※３",218,"17,984",1.2%
8,茨城,621,"11,994",5.2%
9,"栃木
※３",375,"26,582",1.4%
10,"群馬
※３※６",602,"18,397",3.3%
11,埼玉,"4,370","129,795",3.4%
12,千葉,"3,516","72,369",4.9%
13,"東京
※１","23,608","403,693",5.8%
14,神奈川,"6,177","136,304",4.5%
15,"新潟
※６",158,"14,340",1.1%
16,"富山
※６",408,"11,350",3.6%
17,"石川
※３",742,"11,383",6.5%
18,"福井
※３",244,"9,361",2.6%
19,"山梨
※３",180,"10,215",1.8%
20,"長野
※３※６",299,"17,768",1.7%
21,"岐阜
※６",596,"20,881",2.9%
22,"静岡
※３、５",512,"30,918",1.7%
23,愛知,"4,963","66,654",7.4%
24,"三重
※３",466,"11,609",4.0%
